instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_of_day,month,temp_category
13418,2012-07-18,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,10,152,162,Morning,2012-07,Panas
13419,2012-07-18,3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,23,472,495,Morning,2012-07,Panas
13420,2012-07-18,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,55,624,679,Morning,2012-07,Panas
13421,2012-07-18,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,44,253,297,Morning,2012-07,Panas
13422,2012-07-18,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,39,99,138,Morning,2012-07,Panas
13423,2012-07-18,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0.0,47,136,183,Morning,2012-07,Panas
13424,2012-07-18,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,36,166,202,Morning,2012-07,Sangat Panas
13425,2012-07-18,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,49,154,203,Afternoon,2012-07,Sangat Panas
13426,2012-07-18,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,54,116,170,Afternoon,2012-07,Sangat Panas
13427,2012-07-18,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,42,152,194,Afternoon,2012-07,Sangat Panas
13428,2012-07-18,3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,34,190,224,Afternoon,2012-07,Panas
13429,2012-07-18,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,35,335,370,Afternoon,2012-07,Panas
13430,2012-07-18,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,63,580,643,Evening,2012-07,Panas
13431,2012-07-18,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,78,438,516,Evening,2012-07,Panas
13432,2012-07-18,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,56,310,366,Evening,2012-07,Panas
13433,2012-07-18,3,1,7,21,0,3,1,1,0.76,0.7121,0.62,0.0,53,266,319,Evening,2012-07,Panas
13434,2012-07-18,3,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,42,246,288,Evening,2012-07,Panas
13435,2012-07-18,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,19,112,131,Evening,2012-07,Panas
13436,2012-07-19,3,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,16,50,66,Morning,2012-07,Panas
13437,2012-07-19,3,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,6,19,25,Morning,2012-07,Panas
13438,2012-07-19,3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,0,7,7,Morning,2012-07,Panas
13439,2012-07-19,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,1,4,5,Morning,2012-07,Panas
13440,2012-07-19,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,0,8,8,Morning,2012-07,Panas
13441,2012-07-19,3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,5,35,40,Morning,2012-07,Panas
13442,2012-07-19,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,8,144,152,Morning,2012-07,Panas
13443,2012-07-19,3,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,23,450,473,Morning,2012-07,Panas
13444,2012-07-19,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,32,625,657,Morning,2012-07,Panas
13445,2012-07-19,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,36,282,318,Morning,2012-07,Panas
13446,2012-07-19,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,41,157,198,Morning,2012-07,Panas
13447,2012-07-19,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,54,162,216,Morning,2012-07,Panas
13448,2012-07-19,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,59,215,274,Morning,2012-07,Panas
13449,2012-07-19,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,74,180,254,Afternoon,2012-07,Panas
13450,2012-07-19,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,46,151,197,Afternoon,2012-07,Panas
13451,2012-07-19,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,66,226,292,Afternoon,2012-07,Panas
13452,2012-07-19,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,70,288,358,Afternoon,2012-07,Panas
13453,2012-07-19,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0.0,93,678,771,Afternoon,2012-07,Panas
13454,2012-07-19,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,93,684,777,Evening,2012-07,Panas
13455,2012-07-19,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,53,480,533,Evening,2012-07,Panas
13456,2012-07-19,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,65,440,505,Evening,2012-07,Panas
13457,2012-07-19,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,38,294,332,Evening,2012-07,Hangat
13458,2012-07-19,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,6,62,68,Evening,2012-07,Hangat
13459,2012-07-19,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,3,62,65,Evening,2012-07,Hangat
13460,2012-07-20,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896,2,32,34,Morning,2012-07,Hangat
13461,2012-07-20,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2,9,11,Morning,2012-07,Hangat
13462,2012-07-20,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,5,14,19,Morning,2012-07,Hangat
13463,2012-07-20,3,1,7,3,0,5,1,2,0.66,0.5909,0.89,0.1045,7,29,36,Morning,2012-07,Hangat
13464,2012-07-20,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,3,6,9,Morning,2012-07,Hangat
13465,2012-07-20,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,2,40,42,Morning,2012-07,Hangat
13466,2012-07-20,3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,3,123,126,Morning,2012-07,Hangat
13467,2012-07-20,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,14,346,360,Morning,2012-07,Hangat
13468,2012-07-20,3,1,7,8,0,5,1,2,0.68,0.6364,0.83,0.1642,39,652,691,Morning,2012-07,Hangat
13469,2012-07-20,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,45,328,373,Morning,2012-07,Hangat
13470,2012-07-20,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,51,182,233,Morning,2012-07,Hangat
13471,2012-07-20,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,51,161,212,Morning,2012-07,Panas
13472,2012-07-20,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,41,233,274,Morning,2012-07,Hangat
13473,2012-07-20,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,20,136,156,Afternoon,2012-07,Hangat
13474,2012-07-20,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,53,176,229,Afternoon,2012-07,Hangat
13475,2012-07-20,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,47,169,216,Afternoon,2012-07,Hangat
13476,2012-07-20,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,70,366,436,Afternoon,2012-07,Hangat
13477,2012-07-20,3,1,7,17,0,5,1,2,0.66,0.5909,0.89,0.4179,95,620,715,Afternoon,2012-07,Hangat
13478,2012-07-20,3,1,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,73,549,622,Evening,2012-07,Hangat
13479,2012-07-20,3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,44,358,402,Evening,2012-07,Hangat
13480,2012-07-20,3,1,7,20,0,5,1,3,0.64,0.5758,0.83,0.3881,35,216,251,Evening,2012-07,Hangat
13481,2012-07-20,3,1,7,21,0,5,1,3,0.62,0.5758,0.83,0.3284,14,108,122,Evening,2012-07,Hangat
13482,2012-07-20,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,13,122,135,Evening,2012-07,Hangat
13483,2012-07-20,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,18,148,166,Evening,2012-07,Hangat
13484,2012-07-21,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103,Morning,2012-07,Hangat
13485,2012-07-21,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,10,62,72,Morning,2012-07,Hangat
13486,2012-07-21,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,5,55,60,Morning,2012-07,Hangat
13487,2012-07-21,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537,7,18,25,Morning,2012-07,Hangat
13488,2012-07-21,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,11,5,16,Morning,2012-07,Hangat
13489,2012-07-21,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537,7,10,17,Morning,2012-07,Hangat
13490,2012-07-21,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,3,12,15,Morning,2012-07,Hangat
13491,2012-07-21,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,8,29,37,Morning,2012-07,Hangat
13492,2012-07-21,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,18,94,112,Morning,2012-07,Hangat
13493,2012-07-21,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,32,175,207,Morning,2012-07,Hangat
13494,2012-07-21,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537,49,219,268,Morning,2012-07,Hangat
13495,2012-07-21,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,80,225,305,Morning,2012-07,Hangat
13496,2012-07-21,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,156,301,457,Morning,2012-07,Hangat
13497,2012-07-21,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,106,248,354,Afternoon,2012-07,Hangat
13498,2012-07-21,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,121,222,343,Afternoon,2012-07,Hangat
13499,2012-07-21,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537,148,232,380,Afternoon,2012-07,Hangat
13500,2012-07-21,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194,130,196,326,Afternoon,2012-07,Hangat
13501,2012-07-21,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,92,149,241,Afternoon,2012-07,Hangat
13502,2012-07-21,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194,51,126,177,Evening,2012-07,Hangat
13503,2012-07-21,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,67,171,238,Evening,2012-07,Hangat
13504,2012-07-21,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,51,163,214,Evening,2012-07,Hangat
13505,2012-07-21,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,29,134,163,Evening,2012-07,Hangat
13506,2012-07-21,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,40,140,180,Evening,2012-07,Hangat
13507,2012-07-21,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,32,117,149,Evening,2012-07,Hangat
13508,2012-07-22,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,17,96,113,Morning,2012-07,Hangat
13509,2012-07-22,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,31,99,130,Morning,2012-07,Hangat
13510,2012-07-22,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,32,90,122,Morning,2012-07,Hangat
13511,2012-07-22,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,13,30,43,Morning,2012-07,Hangat
13512,2012-07-22,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16,Morning,2012-07,Hangat
13513,2012-07-22,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,0,6,6,Morning,2012-07,Hangat
13514,2012-07-22,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,5,14,19,Morning,2012-07,Hangat
13515,2012-07-22,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,13,25,38,Morning,2012-07,Hangat
13516,2012-07-22,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,31,122,153,Morning,2012-07,Hangat
13517,2012-07-22,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,79,179,258,Morning,2012-07,Hangat
13518,2012-07-22,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379,Morning,2012-07,Hangat
13519,2012-07-22,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,191,314,505,Morning,2012-07,Hangat
13520,2012-07-22,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,178,326,504,Morning,2012-07,Hangat
13521,2012-07-22,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388,626,Afternoon,2012-07,Hangat
13522,2012-07-22,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616,Afternoon,2012-07,Panas
13523,2012-07-22,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,254,370,624,Afternoon,2012-07,Panas
13524,2012-07-22,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,245,383,628,Afternoon,2012-07,Panas
13525,2012-07-22,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,188,368,556,Afternoon,2012-07,Panas
13526,2012-07-22,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,173,342,515,Evening,2012-07,Panas
13527,2012-07-22,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522,Evening,2012-07,Panas
13528,2012-07-22,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,124,254,378,Evening,2012-07,Hangat
13529,2012-07-22,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345,Evening,2012-07,Hangat
13530,2012-07-22,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,55,136,191,Evening,2012-07,Hangat
13531,2012-07-22,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90,123,Evening,2012-07,Hangat
13532,2012-07-23,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,11,36,47,Morning,2012-07,Hangat
13533,2012-07-23,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,7,20,27,Morning,2012-07,Hangat
13534,2012-07-23,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,3,14,17,Morning,2012-07,Hangat
13535,2012-07-23,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,0,2,2,Morning,2012-07,Hangat
13536,2012-07-23,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8,8,Morning,2012-07,Hangat
13537,2012-07-23,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,3,48,51,Morning,2012-07,Hangat
13538,2012-07-23,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157,Morning,2012-07,Hangat
13539,2012-07-23,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421,Morning,2012-07,Hangat
13540,2012-07-23,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,47,691,738,Morning,2012-07,Panas
13541,2012-07-23,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345,Morning,2012-07,Panas
13542,2012-07-23,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,63,137,200,Morning,2012-07,Panas
13543,2012-07-23,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,69,129,198,Morning,2012-07,Panas
13544,2012-07-23,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314,Morning,2012-07,Panas
13545,2012-07-23,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240,Afternoon,2012-07,Panas
13546,2012-07-23,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,82,189,271,Afternoon,2012-07,Panas
13547,2012-07-23,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,76,205,281,Afternoon,2012-07,Panas
13548,2012-07-23,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457,Afternoon,2012-07,Panas
13549,2012-07-23,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847,Afternoon,2012-07,Panas
13550,2012-07-23,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741,Evening,2012-07,Panas
13551,2012-07-23,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582,Evening,2012-07,Panas
13552,2012-07-23,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403,Evening,2012-07,Panas
13553,2012-07-23,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,45,251,296,Evening,2012-07,Panas
13554,2012-07-23,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,40,169,209,Evening,2012-07,Panas
13555,2012-07-23,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114,Evening,2012-07,Panas
13556,2012-07-24,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64,Morning,2012-07,Hangat
13557,2012-07-24,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17,Morning,2012-07,Hangat
13558,2012-07-24,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16,Morning,2012-07,Hangat
13559,2012-07-24,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6,Morning,2012-07,Hangat
13560,2012-07-24,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,Morning,2012-07,Hangat
13561,2012-07-24,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50,Morning,2012-07,Hangat
13562,2012-07-24,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190,Morning,2012-07,Hangat
13563,2012-07-24,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516,Morning,2012-07,Hangat
13564,2012-07-24,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,49,694,743,Morning,2012-07,Panas
13565,2012-07-24,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,40,299,339,Morning,2012-07,Panas
13566,2012-07-24,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218,Morning,2012-07,Panas
13567,2012-07-24,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,45,156,201,Morning,2012-07,Panas
13568,2012-07-24,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229,Morning,2012-07,Panas
13569,2012-07-24,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,73,200,273,Afternoon,2012-07,Panas
13570,2012-07-24,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,48,196,244,Afternoon,2012-07,Panas
13571,2012-07-24,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285,Afternoon,2012-07,Panas
13572,2012-07-24,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455,Afternoon,2012-07,Panas
13573,2012-07-24,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869,Afternoon,2012-07,Panas
13574,2012-07-24,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877,Evening,2012-07,Panas
13575,2012-07-24,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632,Evening,2012-07,Panas
13576,2012-07-24,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,85,438,523,Evening,2012-07,Panas
13577,2012-07-24,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,53,325,378,Evening,2012-07,Panas
13578,2012-07-24,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,43,226,269,Evening,2012-07,Panas
13579,2012-07-24,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192,Evening,2012-07,Panas
13580,2012-07-25,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66,Morning,2012-07,Panas
13581,2012-07-25,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,2,26,28,Morning,2012-07,Hangat
13582,2012-07-25,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12,Morning,2012-07,Hangat
13583,2012-07-25,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12,Morning,2012-07,Hangat
13584,2012-07-25,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4,Morning,2012-07,Hangat
13585,2012-07-25,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59,Morning,2012-07,Hangat
13586,2012-07-25,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,11,179,190,Morning,2012-07,Hangat
13587,2012-07-25,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507,Morning,2012-07,Hangat
13588,2012-07-25,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788,Morning,2012-07,Hangat
13589,2012-07-25,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342,Morning,2012-07,Panas
13590,2012-07-25,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231,Morning,2012-07,Panas
13591,2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281,Morning,2012-07,Panas
13592,2012-07-25,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310,Morning,2012-07,Panas
13593,2012-07-25,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312,Afternoon,2012-07,Panas
13594,2012-07-25,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,88,159,247,Afternoon,2012-07,Panas
13595,2012-07-25,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317,Afternoon,2012-07,Panas
13596,2012-07-25,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,91,393,484,Afternoon,2012-07,Panas
13597,2012-07-25,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,130,783,913,Afternoon,2012-07,Panas
13598,2012-07-25,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,104,787,891,Evening,2012-07,Panas
13599,2012-07-25,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698,Evening,2012-07,Panas
13600,2012-07-25,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567,Evening,2012-07,Panas
13601,2012-07-25,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397,Evening,2012-07,Panas
13602,2012-07-25,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278,Evening,2012-07,Hangat
13603,2012-07-25,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239,Evening,2012-07,Hangat
13604,2012-07-26,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,27,65,92,Morning,2012-07,Hangat
13605,2012-07-26,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29,Morning,2012-07,Hangat
13606,2012-07-26,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21,Morning,2012-07,Hangat
13607,2012-07-26,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8,Morning,2012-07,Hangat
13608,2012-07-26,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4,Morning,2012-07,Hangat
13609,2012-07-26,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42,Morning,2012-07,Hangat
13610,2012-07-26,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181,Morning,2012-07,Hangat
13611,2012-07-26,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495,Morning,2012-07,Hangat
13612,2012-07-26,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729,Morning,2012-07,Hangat
13613,2012-07-26,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344,Morning,2012-07,Panas
13614,2012-07-26,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222,Morning,2012-07,Panas
13615,2012-07-26,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212,Morning,2012-07,Panas
13616,2012-07-26,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279,Morning,2012-07,Panas
13617,2012-07-26,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242,Afternoon,2012-07,Panas
13618,2012-07-26,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213,Afternoon,2012-07,Panas
13619,2012-07-26,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238,Afternoon,2012-07,Sangat Panas
13620,2012-07-26,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374,Afternoon,2012-07,Sangat Panas
13621,2012-07-26,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,Afternoon,2012-07,Panas
13622,2012-07-26,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688,Evening,2012-07,Sangat Panas
13623,2012-07-26,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614,Evening,2012-07,Panas
13624,2012-07-26,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446,Evening,2012-07,Panas
13625,2012-07-26,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,Evening,2012-07,Panas
13626,2012-07-26,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234,Evening,2012-07,Panas
13627,2012-07-26,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145,Evening,2012-07,Panas
13628,2012-07-27,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97,Morning,2012-07,Panas
13629,2012-07-27,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54,Morning,2012-07,Panas
13630,2012-07-27,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26,Morning,2012-07,Hangat
13631,2012-07-27,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12,Morning,2012-07,Hangat
13632,2012-07-27,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8,Morning,2012-07,Hangat
13633,2012-07-27,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37,Morning,2012-07,Hangat
13634,2012-07-27,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139,Morning,2012-07,Hangat
13635,2012-07-27,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,13,397,410,Morning,2012-07,Panas
